,elder,asiatic,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number
802,512.0,200.0,2166.0,1712.0,330.0,562.0,163.0
803,1144.0,123.0,4759.0,3491.0,1043.0,1557.0,392.0
804,1519.0,98.0,5404.0,4046.0,1071.0,1450.0,425.0
805,10514.0,2154.0,53166.0,41594.0,8935.0,15679.0,3769.0
806,1126.0,57.0,3890.0,3036.0,757.0,1039.0,296.0
807,3312.0,247.0,13954.0,11102.0,2740.0,3949.0,1026.0
808,371.0,21.0,1509.0,1099.0,264.0,455.0,117.0
809,2720.0,1199.0,11561.0,9043.0,2503.0,2951.0,868.0
810,21385.0,61439.0,87613.0,67766.0,12290.0,24528.0,6354.0
811,1146.0,56.0,3292.0,2444.0,528.0,928.0,270.0
812,2211.0,301.0,5686.0,3851.0,1275.0,1843.0,561.0
813,2607.0,260.0,11067.0,8514.0,2599.0,3258.0,798.0
814,93.0,4.0,354.0,273.0,68.0,100.0,29.0
815,716.0,74.0,3182.0,2304.0,667.0,1058.0,261.0
816,413.0,14.0,1445.0,1021.0,339.0,409.0,110.0
817,176.0,26.0,748.0,600.0,119.0,188.0,52.0
818,40336.0,1228.0,59485.0,34579.0,14072.0,19838.0,5704.0
819,4837.0,449.0,23706.0,17374.0,5271.0,7787.0,1998.0
820,2577.0,62.0,11068.0,7420.0,2534.0,3043.0,831.0
821,230.0,3.0,810.0,650.0,141.0,209.0,63.0
822,546.0,74.0,3083.0,2274.0,719.0,1028.0,252.0
823,43294.0,48101.0,292189.0,214228.0,45020.0,78504.0,20771.0
824,1243.0,21.0,7324.0,5351.0,1999.0,2270.0,521.0
825,5852.0,1485.0,25128.0,18784.0,4360.0,7264.0,1918.0
826,763.0,36.0,3539.0,2583.0,770.0,1296.0,315.0
827,5601.0,458.0,22660.0,16571.0,5094.0,6536.0,1627.0
828,6482.0,3236.0,44780.0,33429.0,7234.0,11440.0,2708.0
829,1660.0,112.0,8907.0,6627.0,1781.0,2732.0,658.0
830,4071.0,1157.0,23714.0,17634.0,3647.0,5099.0,1216.0
831,13374.0,21743.0,90230.0,70486.0,13508.0,24850.0,6602.0
832,6487.0,1295.0,39144.0,30504.0,6492.0,11412.0,2665.0
833,3379.0,195.0,13096.0,11307.0,2339.0,3235.0,966.0
834,4366.0,313.0,15288.0,13001.0,2849.0,4014.0,1214.0
835,2023.0,95.0,8847.0,7174.0,1361.0,2041.0,578.0
836,10105.0,3232.0,56504.0,44409.0,7520.0,14653.0,3503.0
837,3616.0,317.0,11222.0,7838.0,2246.0,2945.0,875.0
838,2039.0,141.0,6671.0,5002.0,1572.0,2056.0,565.0
839,3044.0,636.0,14947.0,12204.0,2659.0,4273.0,1081.0
840,856.0,16.0,3312.0,2314.0,746.0,917.0,241.0
841,3229.0,1205.0,14168.0,12453.0,2198.0,3245.0,994.0
842,1455.0,35.0,6740.0,4648.0,1276.0,1950.0,475.0
843,334.0,152.0,3229.0,2472.0,665.0,903.0,233.0
844,2447.0,229.0,13531.0,10288.0,2765.0,3491.0,836.0
845,5733.0,966.0,26805.0,19882.0,4958.0,7831.0,2027.0
846,1181.0,155.0,5616.0,3903.0,1184.0,1745.0,411.0
847,1680.0,40.0,4576.0,2884.0,1083.0,1394.0,387.0
848,50729.0,23622.0,279927.0,213277.0,48978.0,80604.0,18983.0
849,469.0,15.0,1423.0,1130.0,252.0,374.0,111.0
850,1145.0,22.0,6361.0,4214.0,1294.0,1849.0,451.0
851,8850.0,1889.0,36363.0,26514.0,7555.0,9590.0,2511.0
852,1569.0,54.0,5926.0,4297.0,1185.0,1673.0,444.0
853,1222.0,114.0,5275.0,3837.0,1166.0,1505.0,394.0
854,873.0,652.0,7010.0,5755.0,1080.0,2013.0,471.0
855,1476.0,4714.0,6061.0,4664.0,874.0,1743.0,451.0
856,6427.0,3061.0,32057.0,25847.0,5250.0,8145.0,2255.0
857,1161.0,69.0,6782.0,5348.0,1401.0,1755.0,400.0
858,663.0,50.0,3081.0,2261.0,708.0,1080.0,263.0
859,3131.0,191.0,12223.0,8710.0,2429.0,3503.0,978.0
860,1061.0,95.0,4872.0,3823.0,862.0,1313.0,334.0
861,741.0,65.0,2285.0,1730.0,506.0,686.0,207.0
862,1246.0,90.0,4457.0,3285.0,948.0,1481.0,370.0
863,37291.0,163833.0,192056.0,163979.0,26032.0,63795.0,14334.0
864,532.0,32.0,1987.0,1551.0,361.0,513.0,152.0
865,1847.0,769.0,10851.0,8775.0,1318.0,3107.0,758.0
866,375.0,30.0,1401.0,1092.0,208.0,341.0,92.0
867,905.0,72.0,2704.0,2083.0,534.0,737.0,217.0
868,4806.0,253.0,21175.0,15605.0,4150.0,5770.0,1446.0
869,6827.0,1352.0,30961.0,22631.0,5211.0,7639.0,2095.0
870,945.0,64.0,4390.0,3040.0,961.0,1267.0,319.0
871,1742.0,376.0,10911.0,8542.0,1788.0,2547.0,673.0
872,954.0,1171.0,4909.0,3764.0,778.0,1148.0,313.0
873,16246.0,8934.0,77979.0,66423.0,12113.0,18187.0,5484.0
874,799.0,29.0,4756.0,3379.0,1324.0,1412.0,333.0
875,1462.0,121.0,7180.0,5754.0,1217.0,1780.0,481.0
876,1123.0,112.0,5085.0,4329.0,697.0,1073.0,311.0
877,2715.0,151.0,12630.0,9928.0,2511.0,4041.0,983.0
878,585.0,19.0,1814.0,1209.0,432.0,566.0,154.0
879,1037.0,111.0,6201.0,4478.0,1373.0,1752.0,437.0
880,588.0,58.0,2133.0,1642.0,397.0,606.0,163.0
881,1077.0,505.0,7605.0,6112.0,965.0,2211.0,510.0
882,5692.0,430.0,32048.0,24567.0,6572.0,8456.0,2046.0
883,2002.0,86.0,10018.0,6994.0,2225.0,2743.0,658.0
884,3726.0,227.0,13902.0,9792.0,2760.0,4363.0,1133.0
885,1407.0,438.0,6371.0,4814.0,1175.0,1525.0,430.0
886,2007.0,92.0,7509.0,5481.0,1474.0,2078.0,554.0
887,2472.0,154.0,9202.0,6778.0,2224.0,2521.0,706.0
888,815.0,54.0,2622.0,2025.0,532.0,725.0,239.0
889,951.0,314.0,4155.0,3225.0,731.0,1112.0,328.0
890,30893.0,34774.0,126913.0,108367.0,19252.0,29825.0,10030.0
891,2258.0,145.0,11703.0,8819.0,1980.0,3230.0,808.0
892,2569.0,138.0,8974.0,7318.0,1699.0,2409.0,713.0
893,1592.0,107.0,8411.0,6109.0,1524.0,2753.0,651.0
894,1100.0,64.0,4942.0,3754.0,800.0,1206.0,344.0
895,1109.0,267.0,6323.0,4797.0,980.0,1551.0,457.0
896,243.0,23.0,922.0,677.0,173.0,262.0,70.0
897,5655.0,3166.0,30252.0,23816.0,4128.0,7087.0,1845.0
898,5428.0,357.0,23096.0,17128.0,4798.0,5565.0,1636.0
899,2169.0,875.0,9425.0,6966.0,2004.0,2790.0,799.0
900,4927.0,450.0,23582.0,17305.0,4725.0,7506.0,1900.0
901,1407.0,72.0,6202.0,4384.0,1460.0,2051.0,513.0
902,3666.0,1386.0,24316.0,19978.0,4797.0,5425.0,1574.0
903,1945.0,124.0,8793.0,6499.0,1856.0,2902.0,703.0
904,1891.0,134.0,9398.0,7367.0,1534.0,2274.0,573.0
905,2873.0,153.0,12311.0,8897.0,2444.0,3601.0,899.0
906,23643.0,8363.0,69465.0,55799.0,13702.0,19166.0,6881.0
907,816.0,45.0,3346.0,2578.0,650.0,908.0,238.0
908,246.0,3.0,667.0,510.0,124.0,195.0,57.0
909,2984.0,369.0,15789.0,12287.0,3079.0,3868.0,1048.0
910,2440.0,255.0,8930.0,6558.0,1646.0,3001.0,821.0
911,1790.0,191.0,5709.0,4218.0,1241.0,1855.0,504.0
912,3821.0,958.0,20956.0,16920.0,3376.0,5126.0,1313.0
913,1556.0,130.0,9420.0,7001.0,1863.0,2301.0,533.0
914,6608.0,3029.0,28000.0,23938.0,4922.0,7217.0,1916.0
915,1401.0,113.0,6908.0,5050.0,1463.0,1722.0,458.0
916,924.0,88.0,4248.0,3158.0,811.0,1279.0,330.0
917,7932.0,5577.0,34625.0,27884.0,5429.0,7729.0,2510.0
918,23104.0,7808.0,104525.0,86417.0,19357.0,30940.0,7706.0
919,1001.0,81.0,2764.0,2044.0,578.0,787.0,238.0
920,1082.0,56.0,3702.0,2752.0,533.0,924.0,282.0
921,1172.0,54.0,5148.0,3731.0,1227.0,1554.0,358.0
922,17003.0,3982.0,98490.0,80594.0,16145.0,23890.0,6516.0
923,19091.0,25891.0,119229.0,97195.0,15412.0,31365.0,7276.0
924,853.0,39.0,3634.0,2883.0,681.0,963.0,277.0
925,8010.0,1368.0,27421.0,21210.0,5889.0,8949.0,2394.0
926,527.0,13.0,2193.0,1585.0,491.0,606.0,161.0
927,1323.0,90.0,5246.0,3674.0,1047.0,1465.0,391.0
928,2677.0,923.0,16791.0,12136.0,2423.0,4143.0,1131.0
929,1976.0,214.0,9084.0,7473.0,1292.0,2160.0,635.0
930,3168.0,721.0,9952.0,7715.0,1955.0,2687.0,822.0
931,14752.0,11460.0,109104.0,84208.0,17935.0,25187.0,6007.0
932,3980.0,204.0,12049.0,8241.0,2700.0,3536.0,967.0
933,1776.0,332.0,7005.0,6191.0,1028.0,1854.0,535.0
934,1534.0,154.0,8475.0,6262.0,1476.0,2334.0,577.0
935,5830.0,1347.0,26619.0,21121.0,4733.0,6011.0,1711.0
936,420.0,42.0,1612.0,1150.0,327.0,430.0,140.0
937,1101.0,40.0,5808.0,4213.0,1356.0,1686.0,429.0
938,1286.0,89.0,4646.0,3223.0,1008.0,1448.0,395.0
939,2943.0,232.0,12040.0,9052.0,2428.0,2963.0,841.0
940,753.0,20.0,2267.0,1680.0,436.0,640.0,195.0
941,332.0,23.0,1970.0,1517.0,351.0,572.0,143.0
942,3415.0,254.0,15366.0,11294.0,2809.0,4738.0,1150.0
943,9062.0,3288.0,49690.0,37498.0,7403.0,14108.0,3481.0
944,79.0,1.0,742.0,563.0,140.0,223.0,57.0
945,691.0,8.0,3177.0,2261.0,632.0,971.0,240.0
946,1406.0,163.0,6045.0,4037.0,1319.0,1658.0,435.0
947,1516.0,124.0,7885.0,5964.0,1651.0,2773.0,666.0
948,1222.0,47.0,7254.0,5500.0,1850.0,1952.0,471.0
949,383.0,11.0,1353.0,1087.0,213.0,352.0,106.0
950,242.0,50.0,1271.0,962.0,219.0,342.0,86.0
951,1701.0,135.0,7718.0,5600.0,1683.0,2016.0,543.0
952,1498.0,186.0,6776.0,5124.0,1603.0,1979.0,517.0
953,2329.0,328.0,9734.0,7054.0,1812.0,2491.0,693.0
954,1465.0,88.0,7494.0,5009.0,1732.0,2059.0,475.0
955,1264.0,131.0,6222.0,4527.0,1343.0,1999.0,493.0
956,846.0,57.0,2394.0,1788.0,396.0,696.0,197.0
957,293.0,30.0,1849.0,1475.0,277.0,494.0,120.0
958,4206.0,331.0,16650.0,12553.0,3333.0,4578.0,1207.0
959,1084.0,129.0,4883.0,4085.0,669.0,1065.0,322.0
960,894.0,58.0,2733.0,1992.0,500.0,829.0,223.0
961,404.0,10.0,1607.0,1251.0,236.0,409.0,120.0
962,76.0,0.0,267.0,211.0,43.0,67.0,19.0
963,749.0,48.0,2097.0,1507.0,527.0,656.0,193.0
964,1030.0,45.0,4103.0,3207.0,739.0,1125.0,313.0
965,103102.0,13271.0,233809.0,153009.0,62499.0,80680.0,24146.0
966,224.0,83.0,893.0,605.0,185.0,263.0,72.0
967,23650.0,8663.0,115118.0,96208.0,20470.0,31375.0,8090.0
968,417.0,16.0,1673.0,1235.0,302.0,576.0,144.0
969,3403.0,169.0,16536.0,12367.0,3678.0,5281.0,1324.0
970,799.0,27.0,3443.0,2527.0,744.0,1031.0,264.0
971,1390.0,111.0,5687.0,4202.0,1323.0,1555.0,420.0
972,9018.0,344.0,25459.0,17771.0,6254.0,7845.0,2028.0
973,2427.0,361.0,7840.0,5871.0,1404.0,2217.0,599.0
974,5959.0,1810.0,22956.0,20395.0,4082.0,6052.0,1955.0
975,1461.0,37.0,5701.0,3846.0,1532.0,1725.0,455.0
976,433.0,21.0,1154.0,857.0,217.0,335.0,100.0
977,5953.0,6520.0,29197.0,20117.0,5341.0,7412.0,1785.0
978,42062.0,9181.0,319830.0,258117.0,39531.0,100541.0,23101.0
979,4239.0,365.0,20546.0,14715.0,4501.0,6138.0,1520.0
980,571.0,59.0,2944.0,2670.0,425.0,634.0,196.0
981,2756.0,140.0,11021.0,7884.0,2698.0,3247.0,810.0
982,1694.0,1178.0,7841.0,5949.0,1267.0,2426.0,576.0
983,4715.0,368.0,13405.0,10117.0,3209.0,4359.0,1322.0
984,2221.0,143.0,11652.0,9034.0,2561.0,3247.0,843.0
985,768.0,46.0,3131.0,2373.0,572.0,846.0,225.0
986,1019.0,83.0,5788.0,4506.0,922.0,1330.0,388.0
987,3369.0,1066.0,12897.0,10681.0,2316.0,3402.0,1054.0
988,13020.0,6591.0,63698.0,51905.0,9347.0,14832.0,4303.0
989,1620.0,109.0,5955.0,4625.0,881.0,1476.0,445.0
990,10627.0,2054.0,49725.0,37284.0,8574.0,12980.0,3351.0
991,14000.0,4230.0,62989.0,47226.0,12509.0,18986.0,4747.0
992,1621.0,1642.0,12856.0,11303.0,1841.0,3289.0,776.0
993,3120.0,382.0,13035.0,10098.0,2443.0,4037.0,943.0
994,8132.0,494.0,37390.0,27842.0,7337.0,9005.0,2465.0
995,14736.0,2711.0,77202.0,56613.0,13628.0,19002.0,4489.0
996,1398.0,14.0,5923.0,3951.0,1345.0,1823.0,442.0
997,13438.0,2789.0,64671.0,52322.0,10254.0,16865.0,4188.0
998,8619.0,3907.0,44576.0,35073.0,6842.0,10740.0,2766.0
999,279.0,13.0,1063.0,830.0,192.0,294.0,78.0
1000,3661.0,2194.0,23126.0,18540.0,3020.0,4950.0,1375.0
1001,5868.0,306.0,32638.0,23726.0,7463.0,8669.0,2130.0
1002,1727.0,177.0,9030.0,6447.0,1704.0,2232.0,547.0
1003,6282.0,2007.0,26575.0,22018.0,5330.0,6516.0,1936.0
1004,9108.0,900.0,36672.0,25335.0,6647.0,9473.0,2498.0
1005,2930.0,77.0,11977.0,9303.0,2956.0,3964.0,958.0
1006,1068.0,66.0,4434.0,3185.0,1040.0,1232.0,332.0
1007,8804.0,1660.0,51178.0,38379.0,8592.0,14146.0,3463.0
1008,1546.0,73.0,7062.0,4902.0,1594.0,1989.0,523.0
1009,411.0,8.0,1916.0,1459.0,360.0,593.0,162.0
1010,5819.0,1282.0,26074.0,20364.0,5674.0,7195.0,1793.0
1011,1195.0,93.0,5158.0,4604.0,798.0,1139.0,351.0
1012,1526.0,163.0,7592.0,5649.0,1372.0,2311.0,582.0
1013,2593.0,274.0,11737.0,8501.0,2456.0,2940.0,796.0
1014,2210.0,213.0,11842.0,9278.0,2360.0,2926.0,729.0
1015,1808.0,164.0,7884.0,5792.0,1491.0,1855.0,530.0
1016,2995.0,505.0,15439.0,13019.0,2147.0,3705.0,1029.0
1017,20069.0,3569.0,83379.0,63954.0,15605.0,21705.0,5514.0
1018,1691.0,56.0,4175.0,2833.0,1055.0,1515.0,436.0
1019,4102.0,242.0,18911.0,13632.0,4166.0,4911.0,1354.0
1020,3933.0,152.0,20048.0,14736.0,4154.0,5611.0,1356.0
1021,15649.0,2314.0,62175.0,45612.0,9577.0,15343.0,4793.0
1022,459.0,78.0,1484.0,1013.0,297.0,446.0,126.0
1023,57515.0,5882.0,124085.0,89403.0,30066.0,43370.0,12587.0
1024,2535.0,145.0,10919.0,9215.0,1708.0,2419.0,735.0
1025,854.0,43.0,3618.0,2877.0,643.0,983.0,250.0
1026,677.0,31.0,4913.0,3737.0,1058.0,1600.0,387.0
1027,747.0,49.0,2985.0,2281.0,633.0,830.0,203.0
1028,983.0,31.0,3419.0,2307.0,754.0,968.0,249.0
1029,748.0,34.0,3076.0,2581.0,538.0,762.0,226.0
1030,21959.0,11138.0,91485.0,68469.0,16811.0,25005.0,6758.0
1031,898.0,7.0,3427.0,2347.0,950.0,1116.0,280.0
1032,4039.0,251.0,15892.0,11245.0,3725.0,5377.0,1295.0
1033,2500.0,467.0,10835.0,9313.0,1661.0,2445.0,725.0
1034,3419.0,482.0,12199.0,9776.0,2382.0,3632.0,1058.0
1035,963.0,18.0,4028.0,2807.0,1021.0,1194.0,278.0
1036,33165.0,31722.0,154212.0,119285.0,25297.0,49477.0,12751.0
1037,962.0,45.0,2808.0,2066.0,513.0,788.0,242.0
1038,506.0,19.0,2027.0,1396.0,545.0,673.0,160.0
1039,74.0,7.0,445.0,342.0,70.0,124.0,31.0
1040,2131.0,214.0,9727.0,7680.0,2168.0,2647.0,717.0
1041,1938.0,54.0,10059.0,6797.0,2321.0,2790.0,684.0
1042,3474.0,506.0,20070.0,15703.0,2769.0,5176.0,1332.0
1043,785.0,24.0,5493.0,4124.0,1254.0,1454.0,331.0
1044,1671.0,67.0,8970.0,6711.0,1784.0,2883.0,669.0
1045,410.0,5.0,1324.0,926.0,262.0,404.0,107.0
1046,34850.0,29369.0,168134.0,130304.0,26425.0,40637.0,13941.0
1047,12132.0,3654.0,76746.0,57687.0,13230.0,24796.0,5705.0
1048,605.0,19.0,2157.0,1529.0,480.0,613.0,149.0
1049,2283.0,92.0,10569.0,8242.0,2129.0,2728.0,690.0
1050,91664.0,260762.0,435403.0,333110.0,70125.0,123474.0,34526.0
1051,1096.0,43.0,4037.0,3396.0,613.0,930.0,278.0
1052,1567.0,714.0,6505.0,4750.0,1144.0,1639.0,450.0
1053,1233.0,96.0,6101.0,4944.0,1163.0,1500.0,430.0
1054,8.0,0.0,47.0,38.0,8.0,11.0,3.0
1055,325.0,7.0,1203.0,866.0,182.0,307.0,93.0
1056,550.0,57.0,2483.0,1807.0,487.0,738.0,191.0
1057,12072.0,1495.0,56698.0,45037.0,11796.0,14148.0,4030.0
1058,351.0,26.0,1278.0,930.0,242.0,362.0,97.0
1059,844.0,235.0,3819.0,2843.0,703.0,1003.0,259.0
1060,449.0,19.0,2181.0,1658.0,456.0,719.0,195.0
1061,3844.0,414.0,15141.0,10614.0,3502.0,4427.0,1123.0
1062,914.0,43.0,3271.0,2393.0,732.0,1025.0,294.0
1063,3387.0,408.0,14746.0,12025.0,2470.0,3461.0,1052.0
1064,1639.0,56.0,8469.0,6768.0,1775.0,2246.0,537.0
1065,10013.0,6023.0,62678.0,51368.0,9392.0,16897.0,4131.0
1066,2289.0,58.0,9392.0,6780.0,1935.0,3331.0,819.0
1067,1336.0,22.0,5318.0,3682.0,1366.0,1589.0,370.0
1068,374.0,4.0,2105.0,1541.0,571.0,623.0,149.0
1069,8415.0,1013.0,38077.0,27871.0,7875.0,11066.0,2832.0
1070,51.0,0.0,179.0,142.0,34.0,49.0,14.0
1071,3329.0,915.0,16204.0,13964.0,2225.0,3819.0,1165.0
1072,6220.0,673.0,19042.0,13376.0,4140.0,5704.0,1623.0
1073,492.0,17.0,1697.0,1370.0,299.0,443.0,131.0
1074,2062.0,58.0,6832.0,4800.0,1640.0,2084.0,575.0
1075,6189.0,670.0,29389.0,22525.0,6424.0,8097.0,2069.0
1076,730.0,7.0,3563.0,2559.0,749.0,1101.0,263.0
1077,33153.0,48485.0,146930.0,113131.0,26336.0,42717.0,10716.0
1078,21576.0,20488.0,86536.0,60836.0,16268.0,26300.0,7091.0
1079,1769.0,194.0,9140.0,6350.0,1663.0,2830.0,678.0
1080,8515.0,1015.0,52995.0,41720.0,9743.0,13876.0,3389.0
1081,4991.0,341.0,22330.0,17946.0,4189.0,6350.0,1609.0
1082,854.0,16.0,3796.0,2544.0,944.0,1098.0,256.0
1083,148202.0,327010.0,684756.0,506439.0,131785.0,230414.0,63655.0
1084,1461.0,164.0,6113.0,4295.0,1381.0,2119.0,523.0
1085,391.0,30.0,1447.0,1020.0,267.0,401.0,111.0
1086,2769.0,303.0,11824.0,9623.0,2280.0,3442.0,882.0
1087,8181.0,1335.0,45730.0,34483.0,8419.0,11159.0,2693.0
1088,5809.0,917.0,36296.0,28288.0,6509.0,11889.0,2866.0
1089,189.0,8.0,636.0,508.0,101.0,161.0,47.0
1090,907.0,58.0,3557.0,2708.0,696.0,1013.0,324.0
1091,769.0,35.0,2947.0,2110.0,636.0,975.0,246.0
1092,138805.0,75851.0,629245.0,458464.0,114238.0,201079.0,51255.0
1093,1365.0,46.0,5235.0,3820.0,1081.0,1644.0,421.0
1094,12794.0,1221.0,43966.0,30776.0,9317.0,12015.0,3423.0
1095,7129.0,1258.0,43152.0,32758.0,8731.0,11647.0,2893.0
1096,2388.0,66.0,15243.0,12137.0,2661.0,4260.0,997.0
1097,2244.0,113.0,11325.0,8013.0,2373.0,3870.0,887.0
1098,661.0,75.0,2833.0,2455.0,447.0,694.0,192.0
1099,13886.0,1552.0,49730.0,37030.0,8761.0,13685.0,3797.0
1100,169.0,7.0,751.0,577.0,117.0,196.0,57.0
1101,1607.0,77.0,6232.0,4127.0,1400.0,1806.0,479.0
1102,55468.0,82383.0,301261.0,228463.0,43640.0,75717.0,20205.0
1103,27809.0,18683.0,124514.0,95879.0,23766.0,32577.0,8508.0
1104,2629.0,341.0,11108.0,8673.0,1868.0,2905.0,796.0
1105,3205.0,557.0,14458.0,10772.0,2581.0,3592.0,1156.0
1106,31388.0,22797.0,143658.0,102727.0,25343.0,40347.0,10485.0
1107,2067.0,190.0,11830.0,8721.0,2473.0,3641.0,825.0
1108,1414.0,24.0,6600.0,4825.0,1319.0,1863.0,461.0
1109,132.0,10.0,454.0,299.0,94.0,124.0,40.0
1110,23124.0,16427.0,129933.0,105999.0,24136.0,34603.0,8368.0
1111,31235.0,15666.0,109401.0,85105.0,16557.0,26700.0,8305.0
1112,36246.0,42147.0,158097.0,116987.0,24067.0,39382.0,12223.0
1113,5899.0,1706.0,33909.0,25619.0,4856.0,8779.0,2126.0
1114,6338.0,2415.0,36330.0,28482.0,6984.0,11501.0,2785.0
1115,5255.0,342.0,23523.0,17158.0,4998.0,6012.0,1607.0
1116,1994.0,201.0,9347.0,6935.0,1758.0,2364.0,629.0
1117,653.0,62.0,2614.0,1997.0,505.0,690.0,207.0
1118,5508.0,884.0,19430.0,14206.0,4392.0,5154.0,1579.0
1119,6810.0,893.0,24452.0,18525.0,4479.0,6737.0,1910.0
1120,2249.0,3646.0,15013.0,11728.0,2365.0,3687.0,1004.0
1121,7493.0,2389.0,24296.0,19151.0,3663.0,5861.0,1889.0
1122,478.0,9.0,2229.0,1613.0,565.0,870.0,212.0
1123,17892.0,6754.0,87564.0,68516.0,14222.0,22562.0,5835.0
1124,2239.0,174.0,6107.0,4016.0,1185.0,1654.0,554.0
1125,5965.0,5424.0,38230.0,30865.0,6938.0,10875.0,2926.0
1126,72320.0,420967.0,272682.0,186128.0,34041.0,95006.0,22187.0
1127,57970.0,52462.0,273532.0,205242.0,44049.0,77645.0,19025.0
1128,2430.0,177.0,11635.0,8629.0,3037.0,3312.0,823.0
1129,62884.0,36950.0,270355.0,210164.0,43306.0,73592.0,19430.0
1130,108036.0,62052.0,445735.0,338741.0,76759.0,124634.0,31962.0
1131,4145.0,892.0,23293.0,19012.0,3525.0,5499.0,1407.0
1132,1536.0,82.0,8315.0,6136.0,1876.0,2506.0,635.0
1133,1588.0,105.0,8552.0,6046.0,1627.0,2382.0,602.0
1134,558.0,17.0,2720.0,1831.0,709.0,791.0,184.0
1135,3963.0,849.0,20571.0,14266.0,3564.0,5596.0,1302.0
1136,4550.0,154.0,16320.0,12250.0,3290.0,4440.0,1141.0
1137,5528.0,628.0,25702.0,20042.0,5661.0,7583.0,1823.0
1138,1677.0,100.0,8637.0,6678.0,1630.0,2627.0,629.0
1139,2847.0,232.0,16049.0,12348.0,2652.0,4820.0,1181.0
1140,1700.0,120.0,8580.0,6914.0,1428.0,2184.0,552.0
1141,4447.0,617.0,18981.0,14458.0,3514.0,4816.0,1315.0
1142,1245.0,110.0,5454.0,4037.0,1202.0,1432.0,389.0
1143,6647.0,571.0,20395.0,14439.0,3754.0,6168.0,1652.0
1144,1011.0,64.0,4409.0,3061.0,1061.0,1247.0,334.0
1145,1912.0,102.0,7426.0,5437.0,1382.0,2143.0,560.0
1146,14529.0,6748.0,65265.0,46744.0,12866.0,17368.0,4650.0
1147,521.0,65.0,2627.0,2127.0,425.0,650.0,172.0
1148,649.0,18.0,2713.0,1891.0,609.0,887.0,221.0
1149,132.0,1.0,509.0,390.0,87.0,140.0,38.0
1150,2999.0,206.0,13840.0,10146.0,2841.0,3736.0,920.0
1151,6205.0,1738.0,29910.0,21777.0,4842.0,7977.0,1898.0
1152,8255.0,609.0,35630.0,26680.0,7639.0,10773.0,2781.0
1153,3128.0,241.0,16079.0,12283.0,3375.0,4289.0,1075.0
1154,804.0,39.0,4258.0,3047.0,967.0,1198.0,306.0
1155,18152.0,11435.0,75253.0,58474.0,13660.0,19770.0,5984.0
1156,974.0,66.0,4937.0,3498.0,969.0,1157.0,339.0
1157,4369.0,502.0,15597.0,11380.0,3165.0,4233.0,1152.0
1158,8160.0,944.0,38484.0,28341.0,7167.0,9865.0,2619.0
1159,4348.0,290.0,11537.0,7782.0,2518.0,3343.0,1020.0
1160,4725.0,478.0,26771.0,20112.0,5159.0,6683.0,1612.0
1161,1045.0,129.0,6242.0,4818.0,1025.0,1728.0,431.0
1162,60860.0,117174.0,238307.0,181663.0,40499.0,62696.0,18307.0
1163,1489.0,121.0,5997.0,4277.0,1499.0,1745.0,467.0
1164,866.0,137.0,6251.0,4766.0,1230.0,1981.0,474.0
1165,1533.0,129.0,8670.0,6251.0,1772.0,2894.0,679.0
1166,731.0,38.0,3145.0,2327.0,794.0,951.0,229.0
1167,195.0,37.0,929.0,736.0,156.0,238.0,63.0
1168,7820.0,494.0,32706.0,22324.0,8091.0,10149.0,2599.0
1169,5118.0,282.0,25732.0,18509.0,5499.0,6751.0,1658.0
1170,762.0,24.0,2620.0,1877.0,560.0,750.0,203.0
1171,5355.0,649.0,23949.0,17208.0,4398.0,5666.0,1623.0
1172,12279.0,845.0,53994.0,40606.0,10466.0,14113.0,3775.0
1173,10095.0,4985.0,51541.0,38445.0,8561.0,12618.0,3084.0
1174,1188.0,354.0,4942.0,4151.0,799.0,1209.0,356.0
1175,22967.0,11260.0,103342.0,79172.0,20228.0,30238.0,8132.0
1176,1186.0,65.0,5026.0,3642.0,930.0,1167.0,338.0
1177,1573.0,106.0,7818.0,5930.0,1320.0,2379.0,577.0
1178,3285.0,182.0,16336.0,11978.0,3272.0,4056.0,1061.0
1179,2257.0,114.0,10065.0,6808.0,2656.0,2950.0,704.0
1180,740.0,30.0,2741.0,2005.0,540.0,668.0,191.0
1181,16251.0,2918.0,42082.0,27769.0,9814.0,13814.0,3722.0
1182,400.0,23.0,1587.0,1089.0,279.0,520.0,144.0
1183,1648.0,210.0,6568.0,4779.0,1567.0,1983.0,510.0
1184,1692.0,207.0,7723.0,6051.0,1122.0,1870.0,559.0
1185,626.0,9.0,3366.0,2238.0,1005.0,1062.0,255.0
1186,3924.0,276.0,18095.0,13057.0,3535.0,4466.0,1196.0
1187,3433.0,273.0,11640.0,8423.0,2183.0,2966.0,841.0
1188,1906.0,356.0,8838.0,6659.0,1922.0,2467.0,606.0
1189,1440.0,71.0,7248.0,5427.0,1827.0,2099.0,502.0
1190,2473.0,101.0,11730.0,8368.0,2372.0,2985.0,735.0
1191,2542.0,124.0,11430.0,8683.0,2341.0,2946.0,732.0
1192,962.0,171.0,3905.0,2877.0,717.0,1193.0,301.0
1193,3210.0,1747.0,15048.0,11968.0,3138.0,3834.0,1066.0
1194,2198.0,435.0,12796.0,10672.0,2098.0,2834.0,821.0
1195,1642.0,75.0,7117.0,5320.0,1886.0,2121.0,565.0
1196,46674.0,94831.0,249524.0,196040.0,33429.0,61120.0,15994.0
